VAR,col
FULL_MNGMNT_BU_CD_SMII1Z3X,603
FULL_MNGMNT_BU_CD_SMTH113X,604
FULL_MNGMNT_BU_CD_SMTH1Z3X,605
FULL_MNGMNT_BU_CD_SPE00000,606
FULL_MNGMNT_BU_CD_SPI00000,607
FULL_MNGMNT_BU_CD_SPO00000,608
FULL_MNGMNT_BU_CD_SSW00000,609
FULL_MNGMNT_BU_CD_VINZ112X,610
FULL_MNGMNT_BU_CD_VKY00000,611
FULL_MNGMNT_BU_CD_VMJ00000,612
FULL_MNGMNT_BU_CD_VPB00000,613
FULL_MNGMNT_BU_CD_VSGZ113X,614
FULL_MNGMNT_BU_CD_VSGZ114X,615
FULL_MNGMNT_BU_CD_VSGZ1Z4X,616
FULL_MNGMNT_BU_CD_VSL00000,617
FULL_MNGMNT_BU_CD_WMJ00000,618
GRP_NBR_1188U00004,619
GRP_NBR_1189XA,620
GRP_NBR_1189XC,621
GRP_NBR_1191Z00003,622
GRP_NBR_1191Z00004,623
GRP_NBR_1191ZA,624
GRP_NBR_1191ZC,625
GRP_NBR_1191ZQ,626
GRP_NBR_1191ZT,627
GRP_NBR_131192M025,628
GRP_NBR_131192M026,629
GRP_NBR_131192M038,630
GRP_NBR_131192M177,631
GRP_NBR_131192M201,632
GRP_NBR_131192M262,633
GRP_NBR_131192M273,634
GRP_NBR_131192M285,635
GRP_NBR_170157M450,636
GRP_NBR_174092B1A8,637
GRP_NBR_174092B2A8,638
GRP_NBR_174105A601,639
GRP_NBR_174134M1A1,640
GRP_NBR_174134M2A1,641
GRP_NBR_174190M2A1,642
GRP_NBR_174209M1A1,643
GRP_NBR_174245MANC,644
GRP_NBR_174549M111,645
GRP_NBR_174549M211,646
GRP_NBR_174549M411,647
GRP_NBR_174571M1R1,648
GRP_NBR_174571M1R4,649
GRP_NBR_1855NA,650
GRP_NBR_1863100001,651
GRP_NBR_1863100008,652
GRP_NBR_1863120011,653
GRP_NBR_1863120012,654
GRP_NBR_1863130003,655
GRP_NBR_1864000001,656
GRP_NBR_1864000003,657
GRP_NBR_1871VG,658
GRP_NBR_195610X011,659
GRP_NBR_201044M1A1,660
GRP_NBR_201044M2A1,661
GRP_NBR_201045A810,662
GRP_NBR_210010M5P3,663
GRP_NBR_230018AAA2,664
GRP_NBR_275958P701,665
GRP_NBR_276193M003,666
GRP_NBR_277163M202,667
GRP_NBR_280438M001,668
GRP_NBR_280438M013,669
GRP_NBR_302Q00,670
GRP_NBR_374Q00,671
GRP_NBR_375L00,672
GRP_NBR_375M00,673
GRP_NBR_57ANSG,674
GRP_NBR_C20879M6A1,675
GRP_NBR_CB010A,676
GRP_NBR_CB030A,677
GRP_NBR_CS030A,678
GRP_NBR_CS030X,679
GRP_NBR_GA6085M001,680
GRP_NBR_GA8039H1BC,681
GRP_NBR_GA8039H1BG,682
GRP_NBR_GA8039H1BS,683
GRP_NBR_GA8039H1CC,684
GRP_NBR_GA8039H1CG,685
GRP_NBR_GA8039M1AC,686
GRP_NBR_GA8039M2AC,687
GRP_NBR_GA8039M2AG,688
GRP_NBR_GA8039M2AS,689
GRP_NBR_GA8039M3AC,690
GRP_NBR_GA8039M3AG,691
GRP_NBR_GA8039M3AS,692
GRP_NBR_IN2021M001,693
GRP_NBR_ITSBAC748,694
GRP_NBR_ITSBPF458,695
GRP_NBR_ITSJA1P131,696
GRP_NBR_ITSJA1P161,697
GRP_NBR_ITSJA1P330,698
GRP_NBR_ITSMAP131,699
GRP_NBR_ITSMAP330,700
GRP_NBR_ITSMAP748,701
GRP_NBR_ITSPPO,702
GRP_NBR_ITSPPO051,703
GRP_NBR_ITSPPO131,704
GRP_NBR_ITSPPO161,705
GRP_NBR_ITSPPO266,706
GRP_NBR_ITSPPO330,707
GRP_NBR_ITSPPO458,708
GRP_NBR_ITSPPO748,709
GRP_NBR_KS030A,710
GRP_NBR_KS030X,711
GRP_NBR_MO2000MR05,712
GRP_NBR_SB010A,713
GRP_NBR_T16000,714
ICD_A419,715
ICD_B20,716
ICD_B349,717
ICD_B351,718
ICD_B9689,719
ICD_C189,720
ICD_C20,721
ICD_C3490,722
ICD_C50412,723
ICD_C50911,724
ICD_C50912,725
ICD_C50919,726
ICD_C61,727
ICD_C787,728
ICD_C7951,729
ICD_C9000,730
ICD_D122,731
ICD_D123,732
ICD_D125,733
ICD_D225,734
ICD_D259,735
ICD_D485,736
ICD_D500,737
ICD_D509,738
ICD_D62,739
ICD_D631,740
ICD_D649,741
ICD_D696,742
ICD_D72829,743
ICD_E038,744
ICD_E039,745
ICD_E041,746
ICD_E063,747
ICD_E1065,748
ICD_E109,749
ICD_E1122,750
ICD_E1140,751
ICD_E1142,752
ICD_E11621,753
ICD_E1165,754
ICD_E1169,755
ICD_E118,756
ICD_E119,757
ICD_E282,758
ICD_E291,759
ICD_E43,760
ICD_E538,761
ICD_E559,762
ICD_E6601,763
ICD_E6609,764
ICD_E663,765
ICD_E669,766
ICD_E7800,767
ICD_E781,768
ICD_E782,769
ICD_E7849,770
ICD_E785,771
ICD_E8342,772
ICD_E860,773
ICD_E871,774
ICD_E872,775
ICD_E875,776
ICD_E876,777
ICD_F0390,778
ICD_F1010,779
ICD_F1020,780
ICD_F1120,781
ICD_F1210,782
ICD_F1220,783
