VAR,col
HCPCS_CD_80076,607
HCPCS_CD_80305,608
HCPCS_CD_80307,609
HCPCS_CD_81001,610
HCPCS_CD_81003,611
HCPCS_CD_81025,612
HCPCS_CD_82306,613
HCPCS_CD_82550,614
HCPCS_CD_82565,615
HCPCS_CD_82607,616
HCPCS_CD_82728,617
HCPCS_CD_82947,618
HCPCS_CD_82962,619
HCPCS_CD_83036,620
HCPCS_CD_83540,621
HCPCS_CD_83550,622
HCPCS_CD_83605,623
HCPCS_CD_83615,624
HCPCS_CD_83690,625
HCPCS_CD_83735,626
HCPCS_CD_83880,627
HCPCS_CD_83970,628
HCPCS_CD_84100,629
HCPCS_CD_84132,630
HCPCS_CD_84439,631
HCPCS_CD_84443,632
HCPCS_CD_84484,633
HCPCS_CD_84520,634
HCPCS_CD_84702,635
HCPCS_CD_84703,636
HCPCS_CD_85018,637
HCPCS_CD_85025,638
HCPCS_CD_85027,639
HCPCS_CD_85610,640
HCPCS_CD_85652,641
HCPCS_CD_85730,642
HCPCS_CD_86140,643
HCPCS_CD_86850,644
HCPCS_CD_86900,645
HCPCS_CD_86901,646
HCPCS_CD_87040,647
HCPCS_CD_87070,648
HCPCS_CD_87077,649
HCPCS_CD_87081,650
HCPCS_CD_87086,651
HCPCS_CD_87186,652
HCPCS_CD_87205,653
HCPCS_CD_87340,654
HCPCS_CD_87491,655
HCPCS_CD_87591,656
HCPCS_CD_88305,657
HCPCS_CD_88342,658
HCPCS_CD_90471,659
HCPCS_CD_90853,660
HCPCS_CD_90999,661
HCPCS_CD_93005,662
HCPCS_CD_93306,663
HCPCS_CD_94640,664
HCPCS_CD_96360,665
HCPCS_CD_96361,666
HCPCS_CD_96365,667
HCPCS_CD_96372,668
HCPCS_CD_96374,669
HCPCS_CD_96375,670
HCPCS_CD_96376,671
HCPCS_CD_96413,672
HCPCS_CD_97110,673
HCPCS_CD_97112,674
HCPCS_CD_97140,675
HCPCS_CD_97161,676
HCPCS_CD_97530,677
HCPCS_CD_99211,678
HCPCS_CD_99212,679
HCPCS_CD_99213,680
HCPCS_CD_99214,681
HCPCS_CD_99282,682
HCPCS_CD_99283,683
HCPCS_CD_99284,684
HCPCS_CD_99285,685
HCPCS_CD_A4657,686
HCPCS_CD_A9270,687
HCPCS_CD_C1713,688
HCPCS_CD_C1769,689
HCPCS_CD_C1894,690
HCPCS_CD_G0151,691
HCPCS_CD_G0152,692
HCPCS_CD_G0156,693
HCPCS_CD_G0299,694
HCPCS_CD_G0300,695
HCPCS_CD_G0378,696
HCPCS_CD_G0463,697
HCPCS_CD_G0467,698
HCPCS_CD_G8978,699
HCPCS_CD_G8979,700
HCPCS_CD_H0015,701
HCPCS_CD_J0131,702
HCPCS_CD_J0330,703
HCPCS_CD_J0690,704
HCPCS_CD_J0696,705
HCPCS_CD_J1100,706
HCPCS_CD_J1170,707
HCPCS_CD_J1200,708
HCPCS_CD_J1270,709
HCPCS_CD_J1642,710
HCPCS_CD_J1644,711
HCPCS_CD_J1756,712
HCPCS_CD_J1885,713
HCPCS_CD_J2001,714
HCPCS_CD_J2250,715
HCPCS_CD_J2270,716
HCPCS_CD_J2370,717
HCPCS_CD_J2405,718
HCPCS_CD_J2704,719
HCPCS_CD_J2710,720
HCPCS_CD_J2765,721
HCPCS_CD_J3010,722
HCPCS_CD_J3490,723
HCPCS_CD_J7030,724
HCPCS_CD_J7040,725
HCPCS_CD_J7050,726
HCPCS_CD_J7120,727
HCPCS_CD_Q4081,728
HCPCS_CD_Q5001,729
HCPCS_CD_Q9967,730
HCPCS_CD_Z7500,731
HCPCS_CD_Z7502,732
HCPCS_CD_Z7610,733
HCPCS_MDFR_CD_25,734
HCPCS_MDFR_CD_50,735
HCPCS_MDFR_CD_59,736
HCPCS_MDFR_CD_90,737
HCPCS_MDFR_CD_91,738
HCPCS_MDFR_CD_99,739
HCPCS_MDFR_CD_CG,740
HCPCS_MDFR_CD_GN,741
HCPCS_MDFR_CD_GO,742
HCPCS_MDFR_CD_GP,743
HCPCS_MDFR_CD_GY,744
HCPCS_MDFR_CD_JA,745
HCPCS_MDFR_CD_LT,746
HCPCS_MDFR_CD_PO,747
HCPCS_MDFR_CD_QW,748
HCPCS_MDFR_CD_RT,749
HCPCS_MDFR_CD_TC,750
HCPCS_MDFR_CD_UD,751
HCPCS_MDFR_CD_XU,752
ICD_A419,753
ICD_B20,754
ICD_B349,755
ICD_B351,756
ICD_C189,757
ICD_C20,758
ICD_C3490,759
ICD_C50911,760
ICD_C50912,761
ICD_C50919,762
ICD_C61,763
ICD_C787,764
ICD_C7951,765
ICD_C9000,766
