KEY_CHK_DCN_NBR,CURNT_QUE_UNIT_NBR,DTL_LINE_NBR,Result,Model_Score
19140CC8223,ST,04,4375514,0.049016893
19140CC8223,ST,05,4375514,0.31571773
19140CC8223,ST,06,4375514,0.31571773
19140CC8223,ST,07,4375514,0.31571773
19140CC8223,ST,08,4375514,0.31571773
19140CC8223,ST,09,4375514,0.31571773
19140CC8223,ST,10,4375514,0.31571773
19140CC8223,ST,11,4375514,0.31571773
19140CC8223,ST,12,4375514,0.31571773
19140CC8223,ST,13,4375514,0.31571773
19140CC8223,ST,14,4375514,0.31571773
19140CC8223,ST,15,4375514,0.31571773
19140CC8223,ST,16,4375514,0.084888965
19140CC8223,ST,17,4375514,0.060251325
19140CC8223,ST,18,4375514,0.060251325
19140CC8223,ST,19,4375514,0.31571773
19140CC8223,ST,20,4375514,0.059751038
19140CC8223,ST,21,4375514,0.31571773
19140CC8223,ST,22,4375514,0.13278088
19140CC8223,ST,23,4375514,0.084888965
19140CC8477,1#,01,0264103747,0.010094645
19140CC8477,1#,02,0264103747,0.010094645
19140CC8477,1#,03,0264103747,0.010094645
19140CC8477,1#,04,0264103747,0.010094645
19140CC8477,1#,05,0264103747,0.010094645
19140CC8477,1#,06,0264103747,0.010094645
19140CC8477,1#,07,0264103747,0.010094645
19140CC8477,1#,08,0264103747,0.010094645
19140CC8477,1#,09,0264103747,0.010094645
19140CC8477,1#,10,0264103747,0.010094645
19140CC8477,1#,11,0264103747,0.020666892
19140CC9071,1#,01,0263276003,0.42875567
19140CC9071,1#,02,0263276003,0.42875567
19140CC9071,1#,03,0263276003,0.42875567
19140CC9071,1#,04,0263276003,0.42875567
19140CC9071,1#,05,0263276003,0.5671155
19140CC9071,1#,06,0263276003,0.42875567
19140CC9071,1#,07,0263276003,0.54970723
19140CC9071,1#,08,0263276003,0.31182635
19140CC9071,1#,09,0263276003,0.5546021
19140CC9071,1#,10,0263276003,0.31608987
19140CC9071,1#,11,0263276003,0.31608987
19140CC9128,1#,01,0259831586,0.017511206
19140CC9128,1#,02,0263904833,0.019785376
19140CC9128,1#,03,0263904833,0.019785376
19140CC9128,1#,04,0263904833,0.019785376
19140CC9128,1#,05,0261756788,0.021558808
19140CC9128,1#,06,0263904833,0.019785376
19140CC9128,1#,07,0261756788,0.021558808
19140CC9128,1#,08,0263904833,0.019785376
19140CC9128,1#,09,0259831586,0.115807064
19140CC9173,ST,01,0240807259,1.49670295e-05
19140CC9173,ST,02,0240796991,2.66925e-05
19140CC9173,ST,03,0240807259,2.2135335e-05
19140CC9173,ST,04,0240796991,2.66925e-05
19140CC9173,ST,05,0240796991,2.66925e-05
19140CC9173,ST,06,0240807259,1.4307687e-05
19140CC9173,ST,07,0240807259,2.7562304e-05
19140CC9173,ST,08,0240807259,1.7417904e-05
19140CC9173,ST,09,0240807259,1.7417904e-05
19140CC9173,ST,10,0240807259,1.4307687e-05
19140CC9173,ST,11,0240807259,1.8844483e-05
19140CC9173,ST,12,0240807259,1.141838e-05
19140CC9173,ST,13,0240796991,3.0360117e-05
19140CC9173,ST,14,0240796991,2.66925e-05
19140CC9173,ST,15,0240796991,2.66925e-05
19140CC9173,ST,16,0240796991,2.66925e-05
19140CC9173,ST,17,0240796991,2.66925e-05
19140CC9274,ST,01,0264053114,0.01744304
19140CC9274,ST,02,0264053114,0.01744304
19140CC9274,ST,03,0264053114,0.0050954553
19140CC9338,ST,01,4007359,0.26906458
19140CC9338,ST,02,4007359,0.26906458
19140CC9338,ST,03,4007359,0.26906458
19140CC9338,ST,04,4007359,0.26906458
19140CC9338,ST,05,4007359,0.26906458
19140CC9338,ST,06,4007359,0.26906458
19140CC9338,ST,07,4007359,0.26906458
19140CC9338,ST,08,4007359,0.26906458
19140CC9338,ST,09,4007359,0.26906458
19140CC9338,ST,10,4007359,0.26906458
19140CC9338,ST,11,4007359,0.26906458
19140CC9338,ST,12,4222583,0.10050896
19140CC9338,ST,13,4007359,0.21952167
19140CC9338,ST,14,4007359,0.7542429
19140CC9338,ST,15,4007359,0.26906458
19140CC9338,ST,16,4007359,0.09295626
19140CC9563,ST,01,0263796750,0.0071102506
19140CC9563,ST,02,0264054562,0.025555814
19140CC9563,ST,03,0264054562,0.025555814
19140CC9855,1#,01,0263787496,0.3340697
19140CC9855,1#,02,0263787496,0.3340697
19140CC9855,1#,03,0263964093,0.10148741
19140CD0524,1#,01,4500328,0.645142
19140CD0524,1#,02,4500328,0.16589439
19140CD0524,1#,03,4500328,0.13972484
19140CD0524,1#,04,4500328,0.16783589
19140CD0524,1#,05,4500328,0.4982432
19140CD0524,1#,06,4500328,0.16807923
19140CD0524,1#,07,4500328,0.4982432
19140CD0524,1#,08,4500328,0.3146913
19140CD0524,1#,09,4500328,0.16783589
19140CD0524,1#,10,4500328,0.38023773
19140CD0524,1#,11,4500328,0.2772716
19140CD0524,1#,12,4500328,0.32375616
19140CD0524,1#,13,4500328,0.23295277
19140CD0524,1#,14,4500328,0.23295277
19140CD0524,1#,15,4500328,0.23295277
19140CD0524,1#,16,4500328,0.2772716
19140CD0524,1#,17,4500328,0.2772716
19140CD0524,1#,18,4500328,0.16311084
19140CD0524,1#,19,4500328,0.3066045
19140CD0524,1#,20,4500328,0.27719405
19140CD0524,1#,21,4500328,0.2772716
19140CD0524,1#,22,4500328,0.4982432
19140CD0524,1#,23,4500328,0.4982432
19140CD0524,1#,24,4500328,0.2772716
19140CD1019,ST,01,0264040264,0.059045505
19140CD1137,ST,01,4451905,0.0050764447
19140CD1137,ST,02,0264243134,0.043058664
19140CD1137,ST,03,0264126411,0.09833997
19140CD1266,1#,01,0263735519,0.0017516436
19140CD1266,1#,02,0263735519,0.010329132
19140CD1266,1#,03,0263735519,0.056976642
19140CD1418,1#,01,4539814,0.6664594
19140CD1418,1#,02,4539814,0.5071147
19140CD1418,1#,03,4539814,0.3063182
19140CD1418,1#,04,4539814,0.23370016
19140CD1418,1#,05,4539814,0.5074724
19140CD1418,1#,06,4539814,0.28162193
19140CD1418,1#,07,4539814,0.27982494
19140CD1418,1#,08,4539814,0.23370016
19140CD1418,1#,09,4539814,0.23370016
19140CD1418,1#,10,4539814,0.27982494
19140CD1418,1#,11,4539814,0.27982494
19140CD1418,1#,12,4539814,0.28162193
19140CD1418,1#,13,4539814,0.27982494
19140CD1418,1#,14,4539814,0.44832423
19140CD1418,1#,15,4539814,0.27982494
19140CD1418,1#,16,4539814,0.26851025
19140CD1418,1#,17,4539814,0.27982494
19140CD1418,1#,18,4539814,0.28162193
19140CD1418,1#,19,4539814,0.28162193
19140CD1418,1#,20,4539814,0.5055116
19140CD1418,1#,21,4539814,0.27982494
19140CD1418,1#,22,4539814,0.28162193
19140CD1418,1#,23,4539814,0.28162193
19140CD1418,1#,24,4539814,0.23370016
19140CD1627,ST,01,0262603735,0.02215545
19140CD1627,ST,02,0263588728,0.07826191
19140CD1627,ST,03,0263588728,0.07826191
19140CD1823,ST,01,0243005524,2.202559e-06
19140CD1823,ST,02,0243005524,5.259377e-06
19140CD1823,ST,03,0243005524,3.975879e-06
19140CD1823,ST,04,0243005524,7.1666536e-06
19140CD1823,ST,05,0243005524,5.389935e-06
19140CD1823,ST,06,0243005524,7.1666536e-06
19140CD1894,ST,01,4477379,0.46366242
19140CD1894,ST,02,4477379,0.5841204
19140CD1894,ST,03,4477379,0.54343855
19140CD1894,ST,04,4477379,0.20345098
19140CD1894,ST,05,4477379,0.33267722
19140CD1894,ST,06,4477379,0.20345098
19140CD1894,ST,07,4477379,0.19829188
19140CD1894,ST,08,4477379,0.16287269
19140CD1894,ST,09,4477379,0.21721223
19140CD1894,ST,10,4477379,0.21721223
19140CD1894,ST,11,4477379,0.19829188
19140CD1894,ST,12,4477379,0.19829188
19140CD1894,ST,13,4477379,0.40538454
19140CD1894,ST,14,4477379,0.3954763
19140CD1894,ST,15,4477379,0.20682722
19140CD1894,ST,16,4477379,0.20682722
19140CD1894,ST,17,4477379,0.20682722
19140CD1894,ST,18,4477379,0.13704182
19140CD1894,ST,19,4477379,0.22394201
19140CD2000,1#,01,4431651,0.82554317
19140CD2000,1#,02,4431651,0.43817002
19140CD2000,1#,03,4431651,0.669963
19140CD2000,1#,04,4431651,0.4976178
19140CD2000,1#,05,4431651,0.67683464
19140CD2000,1#,06,4431651,0.6735528
19140CD2000,1#,07,4431651,0.6735528
19140CD2000,1#,08,4431651,0.6735528
19140CD2000,1#,09,4431651,0.6529301
19140CD2000,1#,10,4431651,0.7218744
19140CD2000,1#,11,4431651,0.669963
19140CD2000,1#,12,4431651,0.6735528
19140CD2000,1#,13,4431651,0.54218185
19140CD2000,1#,14,4431651,0.5566818
19140CD2000,1#,15,4431651,0.7044091
19140CD2000,1#,16,4431651,0.6735528
19140CD2352,ST,01,3689654,0.06355246
19140CD2352,ST,02,3689654,0.09202895
19140CD2352,ST,03,3689654,0.09202895
19140CD2365,ST,01,0263326118,0.032139592
19140CD2365,ST,02,0263326118,0.032139592
19140CD2454,ST,01,4486867,0.6281816
19140CD2454,ST,02,4486867,0.19333504
19140CD2454,ST,03,4486867,0.37328163
19140CD2454,ST,04,4486867,0.2251661
19140CD2454,ST,05,4486867,0.28035644
19140CD2454,ST,06,4486867,0.37328163
19140CD2454,ST,07,4486867,0.25832814
19140CD2454,ST,08,4486867,0.25832814
19140CD2454,ST,09,4486867,0.37328163
19140CD2508,ST,01,0263800473,0.014543169
19140CD2508,ST,02,0263800473,0.014543169
19140CD2508,ST,03,0263800473,0.014543169
19140CD2508,ST,04,3950435,0.0034471913
19140CD2508,ST,05,0263800473,0.020832784
19140CD2704,1#,01,4472776,0.76664555
19140CD2704,1#,02,4472776,0.42922294
19140CD2704,1#,03,4472776,0.42464238
19140CD2704,1#,04,4472776,0.3490861
19140CD2704,1#,05,4472776,0.38908836
19140CD2704,1#,06,4472776,0.3797813
19140CD2704,1#,07,4472776,0.29374605
19140CD2704,1#,08,4472776,0.47893944
19140CD2704,1#,09,4472776,0.49800658
19140CD2704,1#,10,4472776,0.38168773
19140CD2704,1#,11,4472776,0.3490861
19140CD2704,1#,12,4472776,0.38168773
19140CD2704,1#,13,4472776,0.3490861
19140CD2704,1#,14,4472776,0.3490861
19140CD2704,1#,15,4472776,0.3490861
19140CD2704,1#,16,4472776,0.3490861
19140CD2704,1#,17,4472776,0.38168773
19140CD2704,1#,18,4472776,0.49800658
19140CD2704,1#,19,4472776,0.3797813
19140CD2704,1#,20,4472776,0.3797813
19140CD2704,1#,21,4472776,0.3490861
19140CD2704,1#,22,4472776,0.3490861
19140CH9120,ST,01,4561937,0.059092123
19140CH9120,ST,02,4561937,0.016681364
19140CH9120,ST,03,4561937,0.016681364
19140CH9323,1#,01,0262961500,0.23542018
19140CH9364,ST,01,4561937,0.24399655
19140CH9509,1#,01,0258665247,0.02737576
19140CH9809,1#,01,4418974,0.6047738
19140CH9809,1#,02,4418974,0.06096504
19140CI0954,1#,01,0262844633,0.26954547
19140CI0964,ST,01,0262794370,0.26954547
19140CI1427,1#,01,0262542642,0.07708234
19140CI1427,1#,02,0262542642,0.09184566
19140CI1804,1#,01,0262768001,0.31940803
19140CI2020,1#,01,0262792036,0.26954547
19140CI2025,1#,01,0262792036,0.26954547
19140CI4219,ST,01,4475150,0.2010625
19140CI4219,ST,02,4475150,0.18211903
19140CI7551,1#,01,0263524630,0.5376357
19140CI7551,1#,02,0263524630,0.5376357
19140CI7685,ST,01,4424481,0.32347983
19140CI7685,ST,02,4424481,0.25918818
19140CI7732,ST,01,0263007188,0.12473982
19140CI7857,1#,01,3823853,0.14918748
19140CI7857,1#,02,3823853,0.4493186
19140CI7912,1#,01,0264115987,0.110225774
19140CI7912,1#,02,0264115987,0.30489203
19140CI7912,1#,03,0264115987,0.30489203
19140CI7970,1#,01,0263948312,0.7277766
19140CI7970,1#,02,0263948312,0.7277766
19140CI8065,1#,01,0263479035,0.57763
19140CI8065,1#,02,0263479035,0.57763
19140CI8202,ST,01,0264039092,0.3437724
19140CI8202,ST,02,0264039092,0.3437724
19140CI8338,1#,01,3688938,0.06828348
19140CI8338,1#,02,4389907,0.31871942
19140CI8338,1#,03,3749527,0.38133574
19140CI8627,1#,01,0263686837,0.6076859
19140CI8627,1#,02,0263686837,0.6076859
19140CI8741,ST,01,0263529039,0.51027656
19140CI8741,ST,02,0263529039,0.51027656
19140CI9039,1#,01,0261127294,0.069689676
19140CI9039,1#,02,0261127294,0.07996107
19140CI9039,1#,03,0261127294,0.069689676
19140CI9039,1#,04,0261127294,0.09521885
19140CI9039,1#,05,0261127294,0.069689676
19140CI9136,1#,01,0264016397,0.6162668
19140CI9136,1#,02,0264016397,0.6162668
19140CI9370,ST,01,0263709996,0.49727014
19140CI9370,ST,02,0263709996,0.49727014
19140CI9781,1#,01,0264016397,0.58973724
19140CI9781,1#,02,0264016397,0.58973724
19140CI9819,ST,01,0263541958,0.5438788
19140CI9819,ST,02,0263541958,0.5438788
19140CI9831,ST,01,0263709996,0.5307688
19140CI9831,ST,02,0263709996,0.5307688
19140CI9869,1#,01,3848687,0.037010875
19140CI9869,1#,02,3677848,0.1657164
19140CJ0049,1#,01,0262592896,0.06870498
19140CJ0049,1#,02,0262592896,0.052283555
19140CJ0049,1#,03,0262592896,0.069488466
19140CJ0049,1#,04,0262592896,0.08461153
19140CJ0104,ST,01,0263623943,0.544834
19140CJ0104,ST,02,0263623943,0.544834
19140CJ0361,ST,01,0263093279,0.03409737
19140CJ0361,ST,02,0263093279,0.03409737
19140CJ0361,ST,03,0263093279,0.059111957
19140CJ0545,ST,01,3504109,0.42026585
19140CJ0545,ST,02,3504109,0.19988012
19140CJ0580,1#,01,0263434090,0.3631234
19140CJ0580,1#,02,0263434090,0.3631234
19140CJ0803,1#,01,0258146459,0.080951415
19140CJ0803,1#,02,0258146459,0.080951415
19140CJ0803,1#,03,0258146459,0.080951415
19140CJ0803,1#,04,0258146459,0.080951415
19140CJ0803,1#,05,0258146459,0.11492881
19140CJ0803,1#,06,0258146459,0.11492881
19140CJ0803,1#,07,0258146459,0.11492881
19140CJ0803,1#,08,0263184787,0.99867487
19140CJ0803,1#,09,0258146459,0.5741598
19140CJ0803,1#,10,0258146459,0.08706095
19140CJ0803,1#,11,0258146459,0.08119166
19140CJ0803,1#,12,0258146459,0.19476551
19140CJ0803,1#,13,0258146459,0.10606024
19140CJ0803,1#,14,0263184787,0.3706064
19140CJ0803,1#,15,0258146459,0.007433282
19140CJ0803,1#,16,0258146459,0.007433282
19140CJ0848,1#,01,0263220884,0.085789144
19140CJ0848,1#,02,0263220884,0.085789144
19140CJ0848,1#,03,0263220884,0.085789144
19140CJ0959,ST,01,0263227977,0.5746953
19140CJ0959,ST,02,0263227977,0.5746953
19140CJ1244,ST,01,0262647024,0.31105968
19140CJ1244,ST,02,3732469,0.6248437
19140CJ1353,1#,01,0263046543,0.5388713
19140CJ1353,1#,02,0263046543,0.5388713
19140CJ1783,1#,01,0259501232,0.05475145
19140CJ1783,1#,02,0259501232,0.07136518
19140CJ1783,1#,03,0259501232,0.05475145
19140CJ1783,1#,04,0259501232,0.057909828
19140CJ1901,ST,01,3687252,0.15388075
19140CJ1901,ST,02,3687252,0.18075927
19140CJ1901,ST,03,3687252,0.25038823
19140CJ1901,ST,04,3687252,0.20302857
19140CJ1901,ST,05,3687252,0.24857427
19140CJ1901,ST,06,3687252,0.010170244
19140CJ1901,ST,07,3687252,0.010170244
19140CJ2041,1#,01,4134714,0.084705286
19140CJ2079,ST,01,0260682062,4.0742183e-05
19140CJ2079,ST,02,0260682062,4.0742183e-05
19140CJ2141,ST,01,0264067019,0.32893133
19140CJ2141,ST,02,0264067019,0.32893133
19140CJ2141,ST,03,0264067019,0.37362373
19140CJ2141,ST,04,0264067019,0.3397625
19140CJ2189,ST,01,0260682062,4.0742183e-05
19140CJ2261,ST,01,0260682062,4.0742183e-05
19140CJ2261,ST,02,0260682062,4.0742183e-05
19140CJ2277,ST,01,0260682062,4.039011e-05
19140CJ2316,1#,01,4003164,0.043447185
19140CJ2344,ST,01,0260682062,4.0312418e-05
19140CJ2347,ST,01,0260682062,4.0312418e-05
19140CJ2355,ST,01,0260682062,4.0742183e-05
19140CJ2355,ST,02,0260682062,4.0742183e-05
19140CJ2355,ST,03,0260682062,4.0742183e-05
19140CJ2355,ST,04,0260682062,4.0742183e-05
19140CJ2355,ST,05,0260682062,4.0742183e-05
19140CJ2373,ST,01,0262680481,0.0018537871
19140CJ2373,ST,02,0262680481,0.0018537871
19140CJ2431,ST,01,0260682062,4.039011e-05
19140CJ2631,ST,01,0260682062,4.0465948e-05
19140CJ2633,ST,01,0260682062,4.0742183e-05
19140CJ2648,ST,01,0260682062,4.0465948e-05
19140CJ2660,ST,01,0260682062,4.039011e-05
19140CJ2662,ST,01,0260682062,4.0465948e-05
19140CJ2679,ST,01,0260682062,4.0312418e-05
19140CJ2679,ST,02,0260682062,4.0312418e-05
19140CJ2684,1#,01,4255490,0.47962692
19140CJ2684,1#,02,4255490,0.516577
19140CJ2684,1#,03,4255490,0.44045717
19140CJ2684,1#,04,4255490,0.45686013
19140CJ2685,ST,01,0260682062,4.0742183e-05
19140CJ2685,ST,02,0260682062,4.0742183e-05
19140CJ2773,ST,01,4238706,0.2390687
19140CJ2890,1#,01,4003164,0.02589143
19140CJ2894,ST,01,0260682062,4.0465948e-05
19140CJ2923,ST,01,0263882615,0.5972247
19140CJ2923,ST,02,0263882615,0.5972247
19140CJ2938,ST,01,0260682062,4.0742183e-05
19140CJ2938,ST,02,0260682062,4.0742183e-05
19140CJ2938,ST,03,0260682062,4.0742183e-05
19140CJ2938,ST,04,0260682062,4.0742183e-05
19140CJ2979,ST,01,0260682062,4.0312418e-05
19140CJ2979,ST,02,0260682062,4.0312418e-05
19140CJ3035,ST,01,0260682062,4.0742183e-05
19140CJ3035,ST,02,0260682062,4.0742183e-05
19140CJ3035,ST,03,0260682062,4.0742183e-05
19140CJ3059,ST,01,0262680481,0.0020955757
19140CJ3073,ST,01,0260682062,4.039011e-05
19140CJ3179,ST,01,0260682062,4.039011e-05
19140CJ3181,ST,01,0260682062,4.0465948e-05
19140CJ3196,1#,01,4003164,0.024229262
19140CJ3231,ST,01,0260682062,4.039011e-05
19140CJ3257,ST,01,0260682062,4.0465948e-05
19140CJ3328,1#,01,4255490,0.33748928
19140CJ3328,1#,02,4255490,0.3368926
19140CJ3328,1#,03,4255490,0.45846033
19140CJ3328,1#,04,4255490,0.41769913
19140CJ3417,ST,01,4238706,0.2783676
19140CJ3417,ST,02,4238706,0.20060623
19140CK7365,1#,01,0258222715,0.0420026
19140CK7365,1#,02,0258222715,0.04007661
19140CK7365,1#,03,0258222715,0.0420026
19140CK7365,1#,04,0258222715,0.0431205
19140CK7365,1#,05,0258222715,0.0420026
19140CK7651,1#,01,0263730175,0.33515373
19140CK7651,1#,02,0263730175,0.45923457
19140CK7651,1#,03,0263730175,0.45923457
19140CK7651,1#,04,0263730175,0.45923457
19140CK7692,1#,01,0257944320,0.10778441
19140CK7692,1#,02,0257944320,0.055842735
19140CK7692,1#,03,0257944320,0.055842735
19140CK7692,1#,04,0257944320,0.068534955
19140CK7711,1#,01,0263814315,0.5083137
19140CK7719,1#,01,0263814169,0.19012056
19140CK7719,1#,02,0263814169,0.19012056
19140CK7719,1#,03,0263814169,0.19012056
19140CK7719,1#,04,0263814169,0.19012056
19140CK7719,1#,05,0263814169,0.25634214
19140CK7719,1#,06,0263814169,0.19012056
19140CK7999,1#,01,0264026131,0.73919994
19140CK7999,1#,02,0264026131,0.73919994
19140CK7999,1#,03,0264026131,0.5746259
19140CK7999,1#,04,0264026131,0.5746259
19140CK7999,1#,05,0264026131,0.5746259
19140CK7999,1#,06,0264026131,0.5746259
19140CK8043,ST,01,4238706,0.20050004
19140CK8043,ST,02,4238706,0.25568745
19140CK8043,ST,03,4238706,0.25568745
19140CK8259,ST,01,3825799,0.04487568
19140CK8259,ST,02,3478062,0.08063161
19140CK8259,ST,03,3478062,0.06060589
19140CK8512,1#,01,0264152049,0.71960205
19140CK8512,1#,02,0264152049,0.71960205
19140CK8884,ST,01,4595296,0.3303011
19140CK8912,1#,01,0263687687,0.13342687
19140CK8921,ST,01,0264150493,0.113157056
19140CK8921,ST,02,0264150493,0.51795703
19140CK8921,ST,03,0264150493,0.51795703
19140CK8921,ST,04,0264150493,0.51795703
19140CK8921,ST,05,0264150493,0.4914331
19140CK8921,ST,06,0264150493,0.59949046
19140CK9388,ST,01,4527617,0.29348925
19140CK9388,ST,02,4527617,0.2070705
19140CK9398,1#,01,0264013283,0.5135526
19140CK9398,1#,02,0264013283,0.5020949
19140CK9398,1#,03,0264013283,0.5020949
19140CK9427,ST,01,4595296,0.3303011
19140CK9790,1#,01,4562043,0.51865965
19140CK9790,1#,02,4562043,0.52157897
19140CK9790,1#,03,4562043,0.40333655
19140CK9821,1#,01,0263690151,0.54114205
19140CK9821,1#,02,0263690151,0.54114205
19140CL0202,1#,01,0263749082,0.53911096
19140CL3089,ST,01,4535531,0.054867666
19140CL3089,ST,02,4535531,0.08332184
19140CM4154,1#,01,4368892,0.0024574765
19140CM4154,1#,02,4368892,0.0024574765
19140CM4928,1#,01,0264126341,0.08207241
19140CM5724,ST,01,0264023335,0.0018321894
19140CM5819,1#,01,0262767167,0.17487003
19140CM5819,1#,02,0262767167,0.17487003
19140CM5819,1#,03,0262767167,0.17487003
19140CM5819,1#,04,0262767167,0.17487003
19140CM5819,1#,05,0262767167,0.16471793
19140CM5819,1#,06,0262767167,0.16471793
19140CM5819,1#,07,0262767167,0.17487003
19140CN9807,ST,01,4271880,0.6779032
19140CO0529,1#,01,4222626,0.77421063
19140CO3595,1#,01,0264031332,0.0055268398
19140CO3595,1#,02,0264031332,0.05074495
19140CO3595,1#,03,0264031332,0.021146806
19140CO3771,1#,01,0239565665,0.000119971635
19140CO3771,1#,02,0239565665,0.00050827133
19140CO3816,ST,01,0256337160,0.29547608
19140CO3816,ST,02,0260984046,0.016872639
19140CO3816,ST,03,0260984046,0.016872639
19140CO3885,1#,01,3641266,0.12637965
19140CO3885,1#,02,3641266,0.032776646
19140CO4069,ST,01,0255015221,0.0014898288
19140CO4069,ST,02,0262536970,0.0014580917
19140CO4069,ST,03,0262536970,0.0014580917
19140CO4287,ST,01,4221780,0.01678516
19140CO4287,ST,02,4221780,0.01678516
19140CO4287,ST,03,4221780,0.032958534
19140CO4287,ST,04,4221780,0.010549081
19140CO4287,ST,05,4221780,0.010549081
19140CO4287,ST,06,4221780,0.010549081
19140CO9434,ST,01,3311270,0.79990137
19140CP4286,ST,01,4447149,0.35905316
19140CP4286,ST,02,4447149,0.10195875
19140CP5096,ST,01,0263710090,0.0012294234
19140CP5096,ST,02,0259808515,0.0014566475
19140CP5096,ST,03,0263710090,0.0012294234
19140CP5096,ST,04,0263710090,0.0012122772
19140CP5096,ST,05,0263710090,0.0012294234
19140CP5096,ST,06,0263710090,0.020492354
19140CP5096,ST,07,0263710090,0.020492354
19140CP5096,ST,08,0263710090,0.020492354
19140CP5096,ST,09,0263710090,0.020492354
19140CP5096,ST,10,0260620966,0.00037242958
19140CP5096,ST,11,0263710090,0.00077553914
19140CP5096,ST,12,0263710090,0.020492354
19140CP5096,ST,13,0263710090,0.020492354
19140CP5096,ST,14,0263710090,0.0012122772
19140CP5096,ST,15,0263710090,0.0012294234
19140CP5096,ST,16,0263710090,0.020492354
19140CP5096,ST,17,0263710090,0.0010339589
19140CP5096,ST,18,0259511085,0.00027279314
19140CP5096,ST,19,0263710090,0.0012294234
19140CP5175,1#,01,0258029781,0.109864384
19140CP5335,ST,01,3782147,0.16021523
19140CP5335,ST,02,3782147,0.16021523
19140CP5335,ST,03,3782147,0.16021523
19140CP5335,ST,04,3782147,0.84275365
19140CP5647,ST,01,4193925,0.6038134
19140CP5647,ST,02,4193925,0.6038134
19140CP5887,1#,01,4476670,0.54127747
19140CP5887,1#,02,4476670,0.54127747
19140CP6971,1#,01,0262079423,0.0043922905
19140CP8668,1#,01,0263811354,0.012963374
19140CP8668,1#,02,0263811354,0.012963374
19140CP8668,1#,03,0263811354,0.012963374
19140CP8668,1#,04,0263811354,0.012963374
19140CP8668,1#,05,0263811354,0.012963374
19140CP8668,1#,06,0263811354,0.012963374
19140CQ6501,1#,01,0261394003,0.07957454
19140CQ6501,1#,02,0261394003,0.058483176
19140CQ6501,1#,03,0261394003,0.058483176
19140CQ6501,1#,04,0261394003,0.06102728
19140CQ6501,1#,05,0261394003,0.058483176
19140CQ6782,1#,01,0261394176,0.06144234
19140CQ6782,1#,02,0261394176,0.048676275
19140CQ6782,1#,03,0261394176,0.048676275
19140CQ6782,1#,04,0261394176,0.04690596
19140CQ6782,1#,05,0261394176,0.048676275
19140CR3842,1#,01,4462895,0.55603284
19140CR3842,1#,02,4462895,0.5742136
19140CR3842,1#,03,4462895,0.5742136
19140CR3842,1#,04,4462895,0.38431588
19140CR4027,1#,01,4475193,0.06318289
19140CR4027,1#,02,4475193,0.109494165
19140CR4027,1#,03,4475193,0.0476911
19140CR4239,ST,01,0254613954,0.37742516
19140CR4239,ST,02,0254613954,0.3461191
19140CR4239,ST,03,0254613954,0.3461191
19140CR4361,1#,01,4053794,0.13737607
19140CR4361,1#,02,4053794,0.11399198
19140CR4416,1#,01,4154685,0.40625066
19140CR4416,1#,02,4154685,0.42303383
19140CR4416,1#,03,4154685,0.40359646
19140CR4416,1#,04,4154685,0.44684082
19140CR4416,1#,05,4154685,0.40131631
19140CR4416,1#,06,4154685,0.4427839
19140CR4446,ST,01,0264102565,0.013163139
19140CR4446,ST,02,0264102565,0.010429346
19140CR4446,ST,03,0264102565,0.01003667
19140CR4446,ST,04,0264102565,0.0048414245
19140CR4520,1#,01,0256759319,0.632636
19140CR4520,1#,02,0256759319,0.64667386
19140CR4588,ST,01,4018742,0.58119047
19140CR4774,ST,01,4584823,0.08483694
19140CR4774,ST,02,4584823,0.07824339
19140CR5045,1#,01,3557871,0.21122934
19140CR5103,ST,01,3474613,0.3787347
19140CR5103,ST,02,3474613,0.5827191
19140CR5103,ST,03,3474613,0.46246856
19140CR5172,1#,01,3542804,0.028072003
19140CR5172,1#,02,3542804,0.028072003
19140CR5172,1#,03,3542804,0.17086785
19140CR5172,1#,04,0263095556,0.8156859
19140CR5429,1#,01,3872573,0.8703645
19140CR5698,1#,01,0251772656,0.66713715
19140CR5698,1#,02,0251772656,0.67595255
19140CR5698,1#,03,0251772656,0.5491881
19140CR5698,1#,04,0251772656,0.5781409
19140CS3890,1#,01,4438156,0.014948469
19140CS3890,1#,02,3911418,0.038568906
19140CS4246,ST,01,3855587,0.9101779
19140CS4246,ST,02,3855587,0.6890835
19140CS4246,ST,03,3855587,0.9101779
19140CS4246,ST,04,3855587,0.8906456
19140CS4246,ST,05,3855587,0.9101779
19140CS4252,1#,01,4438156,0.014948469
19140CS4252,1#,02,3911418,0.038568906
19140CS4292,ST,01,0263722516,0.45183393
19140CS4300,ST,01,3855587,0.79693425
19140CS4300,ST,02,3855587,0.79693425
19140CS4300,ST,03,3855587,0.78000724
19140CS4300,ST,04,3855587,0.783058
19140CS4300,ST,05,3855587,0.783058
19140CS4300,ST,06,3855587,0.7901344
19140CS4314,ST,01,4478219,0.3289657
19140CS4404,ST,01,4478219,0.4123814
19140CS4416,ST,01,4478219,0.443827
19140CS4468,ST,01,3855587,0.8981202
19140CS4468,ST,02,3855587,0.8305356
19140CS4468,ST,03,3855587,0.8305356
19140CS4468,ST,04,3855587,0.8305356
19140CS4468,ST,05,3855587,0.82798254
19140CS4468,ST,06,3855587,0.68559486
19140CS4491,1#,01,3879913,0.32537827
19140CS4541,ST,01,0263722516,0.45971742
19140CS4570,1#,01,3823020,0.84033424
