KEY_CHK_DCN_NBR,CURNT_QUE_UNIT_NBR,actioncode,actionscore
19149BF0691,2V,12390,0.16781321
19149BL3420,2V,M9999,0.18433063
19149BU7593,2V,51530,0.00052039226
19149BU7697,2V,M9999,0.058300864
19149BU9974,2V,M9999,0.005867541
19149BW2877,2V,50110,0.001216384
19149BW5279,2V,12390,0.00043940643
19149BZ0074,2V,51530,0.00042569157
19149BZ0426,2V,51530,0.00032305406
19149CE1474,2V,M9999,0.00086643326
19149CE8474,2V,M9999,0.0016598776
19149CG3526,2V,M9999,0.008937845
19149CI0453,2V,M9999,0.0013268745
19150BE1605,2V,G2400,0.000882378
19150BE2360,2V,M9999,0.0002874079
19150BQ4750,2V,M9999,0.06765247
19150BV3104,2V,21640,0.07019293
19150BV7956,2V,51530,0.01077236
19150BV9037,2V,51530,0.0014499706
19150BW3399,2V,12390,0.0001884428
19150BW3958,2V,M9999,0.0081719635
19150CJ2032,2V,12390,0.00013909773
19151BF2888,2V,12390,0.00015188336
19151BM0167,2V,50110,0.013907923
19151BM0423,2V,12390,0.0021574937
19151BU0533,2V,M9999,0.18433063
19151BW2390,2V,12390,0.0002224208
19151BW3059,2V,M9999,0.00230403
19151BW3294,2V,M9999,0.013012955
19151BW3487,2V,M9999,0.01484649
19151BW3932,2V,M9999,0.07290791
19151CB3647,2V,51530,0.00011954214
19151CG5606,2V,9COB0,0.003566609
19151CJ0420,2V,M9999,0.008547232
19151GA2022,2V,12390,0.00022167643
19152BF6248,2V,MCJ00,0.0002965556
19152BF6394,2V,M9999,0.010521087
19152BF6943,2V,12390,0.0003906804
19152BF7214,2V,51530,0.00012038969
19153BA3272,2V,M9999,0.108221434
19154BA2526,2V,51530,0.008118417
19154BH0421,2V,51530,0.00035177835
19154BH2467,2V,12390,0.00012720062
19154BI2736,2V,12390,0.00030713898
19154BI3751,2V,12390,0.00012272735
19154BI6891,2V,12390,0.0002994741
19154BJ0864,2V,21640,0.05415027
19154BT9828,2V,51530,0.000377558
19154BV2243,2V,M9999,0.00074308435
19154BW5912,2V,M9999,0.000769634
19154BY7753,2V,MCJ00,0.00026172228
19154BY8277,2V,12390,0.00037243453
19154BY8459,2V,M9999,0.0024483732
19154BY9759,2V,M9999,0.0034706541
19154BZ5074,2V,51530,0.0005240441
19154CD6962,2V,M9999,0.43570575
19154CD7020,2V,M9999,0.0006089125
19154CD7155,2V,M9999,0.12557045
19154CD7477,2V,51530,0.0013417739
19154CG2099,2V,51530,0.0006373109
19154CG2427,2V,51530,0.00027048303
19154CG4519,2V,51530,0.0014746224
19154CI1151,2V,51530,0.00035514715
19154CI8514,2V,21640,0.2802459
19154CM4745,2V,M9999,0.012987546
19154R10047,2V,M9999,0.0011184211
19155BE6259,2V,9COB0,0.0005288036
19155BZ2848,2V,MCJ00,0.00040028396
19155BZ4007,2V,M9999,0.09550419
19155BZ4138,2V,51530,0.00020353
19155BZ6575,2V,MCJ00,0.00020196511
19155BZ6658,2V,M9999,0.0026437757
19155BZ7063,2V,M9999,0.0038873302
19155BZ7149,2V,51530,0.0014219453
19155BZ7262,2V,M9999,0.0026117992
19155CA0342,2V,12390,0.00013339393
19155CA3002,2V,9COB0,0.0005461942
19155CD9804,2V,12390,0.0002357165
19155CE0166,2V,51530,0.00029585554
19155CK5325,2V,M9999,0.00028408426
19155CK5453,2V,51530,0.0054695937
19155CK6182,2V,M9999,0.017937763
19155CL4081,2V,51530,0.0016265723
19155CL7332,2V,12390,0.00015288478
19155CM6281,2V,M9999,0.0005953208
19155CN1906,2V,12390,0.0014746428
19155GB9067,2V,12390,0.00018158977
19155R10232,2V,12390,0.0026150097
19156BA8210,2V,51530,0.00023859447
19156BF9312,2V,51530,0.00033468995
19156BW6881,2V,M9999,0.12989533
19156BZ7267,2V,51530,0.00052127393
19156BZ7979,2V,M9999,0.002384795
19156BZ8101,2V,M9999,0.0868115
19156BZ8399,2V,M9999,0.0014093575
19156BZ8579,2V,M9999,0.001152504
19156BZ9764,2V,12390,0.0003835407
19156BZ9853,2V,MCJ00,0.000993416
19156CA3891,2V,12390,0.00012406011
19156CD1359,2V,M9999,0.00014081567
19156CD1789,2V,9COB0,0.0007337777
19156CD1848,2V,01030,0.00010851513
19156CE5960,2V,MCJ00,0.00016415086
19156CI7515,2V,51530,0.00029919675
19156CM6383,2V,LABX0,0.74557835
19156GA2086,2V,12390,0.00033655006
19157BH9478,2V,12390,0.11106555
19157BO0330,2V,21640,0.14511515
19157BO3111,2V,M9999,0.00019476727
19157BQ0524,2V,51530,0.00014549114
19157BQ3462,2V,51530,0.0020422856
19157BQ4690,2V,12390,0.00014036149
19157BT4258,2V,M9999,0.0063843057
19157BT4451,2V,M9999,0.004384655
19157BT5099,2V,M9999,0.014061261
19157BT5406,2V,M9999,0.044842675
19157BU2503,2V,51530,0.00094225275
19157BU2907,2V,51530,0.0006186945
19157BU8459,2V,M9999,0.000235438
19157BV0069,2V,50110,0.00025534094
19157BW1586,2V,51530,0.003293286
19157BX2563,2V,51530,0.000454736
19157BX3301,2V,M9999,0.003476124
19157BY2031,2V,51530,0.00029372575
19157BY2154,2V,12390,0.000109213455
19157BY2334,2V,01030,0.00012587277
19157BY2476,2V,51530,0.0003016177
19157BY2545,2V,01030,0.000104034116
19157BY3765,2V,12390,0.0004850606
19157BY4023,2V,MCJ00,0.0011148172
19157BY4220,2V,MCJ00,0.0018129142
19157BZ4552,2V,51530,0.0010431082
19157CB0451,2V,51530,0.007177701
19157CE6386,2V,51530,0.00034805035
19157CE6698,2V,51530,0.0022563569
19157CJ3358,2V,50110,0.0028550297
19158BE9362,2V,51530,0.0028368873
19158BE9804,2V,51530,0.0011750893
19158BN1007,2V,9COB0,0.00038743
19158BS0184,2V,9COB0,0.00040061222
19158BS0346,2V,9COB0,0.00040061222
19158BS0598,2V,9COB0,0.00040061222
19158BS0616,2V,9COB0,0.00040061222
19158BU5771,2V,51530,0.00027329923
19158BU5984,2V,51530,0.00016726537
19158BU6026,2V,51530,0.00023176133
19158BU6432,2V,12390,0.00027674699
19158BU6947,2V,M9999,0.00022829045
19158BU9437,2V,51530,0.0002573036
19158BW2847,2V,51530,0.00061250385
19158BY2660,2V,9COB0,0.00036745553
19158BY2931,2V,M9999,0.0063621476
19158BY3434,2V,MCJ00,0.00039523465
19158BY3752,2V,M9999,0.14691065
19158BY3951,2V,M9999,0.42753026
19158BY4110,2V,M9999,0.31301174
19158BY4137,2V,M9999,0.021889718
19158BY4619,2V,M9999,0.107868955
19158BY4925,2V,M9999,0.020952871
19158BY6815,2V,M9999,0.00892911
19158BY7114,2V,M9999,0.00074320164
19158BY9700,2V,50110,0.00056680606
19158BZ8295,2V,51530,0.0007914746
19158BZ9311,2V,50110,0.00023413918
19158BZ9429,2V,50110,0.0039038514
19158BZ9653,2V,12390,0.00029632865
19158BZ9756,2V,51530,0.0059722597
19158CA0006,2V,51530,0.002616729
19158CA0294,2V,50110,0.0031994223
19158CA0741,2V,51530,0.00052627514
19158CA3773,2V,51530,0.0011348067
19158CA3803,2V,50110,0.00063013536
19158CB5678,2V,M9999,0.051840764
19158CB6745,2V,MCJ00,0.0012341653
19158CB9651,2V,21640,0.1128363
19158CD8073,2V,M9999,0.00017037737
19158CD9825,2V,12390,9.366538e-05
19158CE1284,2V,51530,0.00015709437
19158CE1825,2V,50110,0.012982509
19158CE4707,2V,51530,0.00063832174
19158CE5562,2V,51530,0.001135563
19158CE6830,2V,51530,0.00060313486
19158CG5690,2V,51530,0.0004558064
19158CH3115,2V,12390,0.0002534602
19158CI7374,2V,21640,0.00010634771
19158CI7631,2V,LABX0,0.00022206333
19158CI8278,2V,12390,0.00012977554
19158CJ0592,2V,M9999,0.012987546
19158CK0281,2V,9COB0,0.00012685262
19158CK1434,2V,51530,0.0016032265
19158CK1763,2V,51530,0.002098707
19158GB4266,2V,12390,0.00023842392
19158R11936,2V,12390,0.00013506744
19158R11940,2V,9COB0,0.00045955201
19158R11941,2V,12390,0.0002871414
19159BB3244,2V,51530,0.008531232
19159BB6454,2V,21640,0.13241254
19159BC8641,2V,21640,0.10788788
19159BC9716,2V,M9999,0.0065046516
19159BD3835,2V,51530,0.019828275
19159BG7346,2V,51530,0.0006243138
19159BG7856,2V,MCJ00,0.00017375093
19159BG7858,2V,51530,0.0006250285
19159BG8133,2V,51530,0.0018203892
19159BG8158,2V,50110,0.0006911054
19159BG8273,2V,51530,0.0013674997
19159BG8313,2V,51530,0.002168147
19159BG8427,2V,51530,0.00041223006
19159BG8973,2V,51530,0.0020994693
19159BH3948,2V,51530,0.003156385
19159BH3966,2V,50110,0.00037324885
19159BH4064,2V,50110,0.00074325857
19159BH4083,2V,51530,0.011259754
19159BH4267,2V,51530,0.0032533836
19159BH4542,2V,50110,0.00021503243
19159BH5140,2V,12390,0.0003000889
19159BH5615,2V,M9999,0.020981982
19159BH5761,2V,M9999,0.026964217
19159BH5906,2V,M9999,0.039671354
19159BI1489,2V,51530,0.003963834
19159GB1100,2V,12390,0.00019533747
19159GB1482,2V,40230,0.0111322645
19159GD9309,2V,12390,0.0002046259
19160BA3879,2V,M9999,0.08075984
19160BA4446,2V,M9999,0.08820794
19160BA4589,2V,MCJ00,0.00036807047
19160BA4628,2V,M9999,0.00041317742
19160BA4672,2V,M9999,0.029383685
19160BA4818,2V,12390,0.00015322438
19160BA7395,2V,12390,0.0605778
19160BA8346,2V,M9999,0.0006931828
19160BB2657,2V,51530,0.00479837
19160BB8153,2V,9COB0,0.0005025441
19161BA7401,2V,12390,0.00015601121
19161BI0070,2V,12390,0.00013148086
19161BI0303,2V,12390,0.00012520958
19161BI0335,2V,9COB0,0.00051280967
19161BI0670,2V,51530,0.00012834357
19161BI0830,2V,50110,0.00031265695
19161BI0835,2V,12390,0.00012265106
19161BI0866,2V,12390,0.0001502059
19161BI0979,2V,12390,0.00012472495
19161BI1008,2V,51530,0.00072715
19161BI1048,2V,9COB0,0.00045092404
19161BI1263,2V,51530,0.00017082457
19161BI1515,2V,50110,0.00021194636
19161BI1522,2V,12390,0.00012472495
19161BI1614,2V,12390,0.0001234247
19161BI1719,2V,12390,0.00012340069
19161BI1734,2V,12390,0.0003175899
19161BI1753,2V,12390,0.00013178098
19161BI1759,2V,12390,0.00017367525
19161BI1960,2V,12390,0.00013259436
19161BI2035,2V,51530,0.00017364991
19161BI2064,2V,51530,0.00061555224
19161BI2139,2V,G2400,0.0002861589
19161BI2173,2V,01030,0.0018742738
19161BI2216,2V,12390,0.00024872474
19161BI2396,2V,12390,0.00025746482
19161BI2488,2V,12390,0.0003239123
19161BI2495,2V,12390,0.00012464743
19161BI2556,2V,12390,0.00012265106
19161BI2616,2V,51530,0.001120196
19161BI3523,2V,12390,0.00014041677
19161BI3738,2V,12390,0.00021335349
19161BI3808,2V,50110,0.00014990699
19161BI3942,2V,51530,0.00013531199
19161BI4214,2V,12390,0.00012265106
19161BI4216,2V,51530,0.0002102739
19161BI4224,2V,12390,0.00012265106
19161BI4285,2V,12390,0.00024872474
19161BI4436,2V,51530,0.0005774345
19161BI4479,2V,12390,0.00029891732
19161BI4591,2V,12390,0.00024872474
19161BI4687,2V,9COB0,0.00037892518
19161BI4703,2V,51530,0.00016338025
19161BI4893,2V,51530,0.00036712902
19161BI4970,2V,50110,0.00020007261
19161BI4983,2V,50110,0.0002347409
19161BI4988,2V,51530,0.0005330932
19161BI5276,2V,LABX0,0.0012963401
19161BI5279,2V,50110,0.00017760096
19161BI5286,2V,12390,0.00023848464
19161BI5323,2V,12390,0.00014635577
19161BI5474,2V,12390,0.00026929783
19161BI5918,2V,51530,0.00017554493
19161BI6587,2V,12390,0.0002486036
19161BI6725,2V,50110,0.00017637073
19161BI6902,2V,12390,0.00017365803
19161BK8018,2V,9COB0,0.00045546977
19161BK8329,2V,50110,0.0009587457
19161BK9711,2V,01030,0.00014179753
19161BK9941,2V,12390,0.00023929069
19161BL0637,2V,12390,0.00013938438
19161BL1284,2V,51530,0.00023272322
19161BL1851,2V,12390,0.00030222794
19161BL1911,2V,9COB0,0.0004677514
19161BL2229,2V,12390,0.00029071217
19161BL2476,2V,50110,0.0004027347
19161BL2477,2V,9COB0,0.00038652358
19161BL2835,2V,12390,0.0002982748
19161BL2992,2V,51530,0.0007427389
19161BS2273,2V,51530,0.0062457
19161BU2497,2V,51530,0.002735205
19161BU4451,2V,51530,0.0016214726
19161BX8145,2V,51530,0.0010061495
19161BX8263,2V,51530,0.0010061495
19161BX8292,2V,51530,0.0010061495
19161BX8550,2V,51530,0.0010061495
19161BZ5123,2V,21640,0.10369226
19161CA5189,2V,50110,0.0008734113
19161CA9466,2V,9COB0,0.00073942845
19161CB9680,2V,51530,0.0021888004
19161CC0351,2V,M9999,0.00023503519
19161CC0737,2V,M9999,0.013798064
19161CC0858,2V,M9999,0.039579805
19161CC1154,2V,M9999,0.003738017
19161CE5629,2V,51530,0.0018127338
19161CE5664,2V,M9999,0.026285307
19161CG9716,2V,9COB0,0.0015511801
19161CH0420,2V,9COB0,0.0010759496
19161CH0653,2V,M9999,0.00012297956
19161CH1149,2V,51530,0.00012467797
19161CH1355,2V,51530,0.00025469175
19161CH2026,2V,51530,0.02164698
19161CH6981,2V,12390,0.00016871774
19161CH7044,2V,50110,0.00028409564
19161CH7067,2V,51530,0.0003434817
19161CH7343,2V,50110,0.00026956343
19161CH9268,2V,LABX0,0.0001082296
19161CH9312,2V,51530,0.00021360528
19161CH9514,2V,LABX0,0.0001082296
19161CI0053,2V,51530,0.005005663
19161CK1151,2V,LABX0,0.6277124
19161CL0794,2V,M9999,0.0011548547
19161CL4873,2V,51530,0.00012727645
19161CO1531,2V,50110,0.0030057672
19161CO2067,2V,50110,0.0022515699
19162BA1259,2V,51530,0.00018611837
19162BB9212,2V,LABX0,0.7758201
19162BB9716,2V,50110,0.0008026047
19162BB9912,2V,51530,0.0019624562
19162BC0497,2V,51530,0.0003254191
19162BC3596,2V,51530,0.00041945494
19162BC4064,2V,51530,0.0013371138
19162BC7839,2V,51530,0.0021341282
19162BC7939,2V,51530,0.00015872443
19162BC8211,2V,51530,0.0029049888
19162BE1362,2V,51530,0.00041843095
19162BE9061,2V,M9999,0.0003264109
19162BG0702,2V,51530,0.0021125476
19162BG1133,2V,50110,0.00028158163
19162BO7579,2V,12390,0.00014767222
19162BO7896,2V,12390,0.00019201667
19162BO8413,2V,12390,0.00016575579
19162BO8978,2V,12390,0.00014110438
19162BO9776,2V,12390,0.00014860378
19162BO9804,2V,9COB0,0.00037754848
19162BO9976,2V,9COB0,0.00050519523
19162BP0306,2V,12390,0.0001392947
19162BP0345,2V,12390,0.00012340069
19162BP0935,2V,12390,0.00014654973
19162BP1484,2V,12390,0.00026528037
19162BP2300,2V,51530,0.0031734009
19162BP2558,2V,12390,0.00031629967
19162BP2653,2V,50110,0.024603589
19162BP2964,2V,9COB0,0.00038544802
19162BP9548,2V,MCJ00,0.0003370733
19162BV6586,2V,51530,0.006987263
19162BX0512,2V,51530,0.0017764895
19162BX0616,2V,9COB0,0.00039979522
19162BX0688,2V,12390,0.00012972245
19162BX1054,2V,50110,0.00034162888
19162BY1368,2V,M9999,0.28885055
19162CB0721,2V,50110,0.0004267848
19162CC5055,2V,50110,0.0040959534
19162CC5198,2V,12390,0.0001644319
19162CC5280,2V,50110,0.00025264904
19162CC5284,2V,51530,0.0006925106
19162CC5304,2V,51530,0.000110789886
19162CC5445,2V,LABX0,0.00029615217
19162CC5448,2V,50110,0.0003289121
19162CC5478,2V,50110,0.00021110252
19162CC5736,2V,12390,0.0002273111
19162CC5854,2V,M9999,0.0029025215
19162CC6695,2V,M9999,0.0031087722
19162CC7001,2V,M9999,0.0027153264
19162CC7333,2V,51530,0.0011549873
19162CE2751,2V,50110,0.00020538314
19162CE5278,2V,12390,0.0002357165
19162CF5072,2V,51530,0.00020288014
19162CF6079,2V,12390,0.00015614888
19162CF6418,2V,51530,0.000613014
19162CF6477,2V,51530,0.00031742163
19162CH0625,2V,51530,0.013979944
19162CH2120,2V,LABX0,0.00013608836
19162CH2320,2V,21640,0.00014955463
19162CH3387,2V,9COB0,0.00039443554
19162CI8344,2V,51530,0.000655211
19162CI8562,2V,51530,0.0009233803
19162CJ4037,2V,M9999,0.009480177
19162CK9670,2V,51530,0.00023596545
19162CL0676,2V,51530,0.0014660563
19162CL5055,2V,12390,0.00029891732
19162CL9380,2V,51530,0.0007324991
19162CL9440,2V,51530,0.0045841555
19162CM6221,2V,51530,0.00057790085
19162CM6323,2V,9COB0,0.00011826164
19162CM6369,2V,12390,0.00045419595
19162CM6819,2V,12390,0.0005112694
19162CN1807,2V,51530,0.0004088049
19162CN3046,2V,M9999,0.3032594
19162CN7153,2V,M9999,0.002944303
19162CP0255,2V,50110,0.00085120415
19162CP2228,2V,51530,0.000552162
19051CH0731,V3,12390,0.00031619778
19059CO8350,T*,M9999,0.00093389425
19060H20364,T*,21640,0.003962701
19060H25074,T*,G2400,0.0061422447
19060H25563,T*,G2400,0.33383292
19063DH8432,K#,9COB0,0.0028267938
19070DH2718,V3,G2400,0.02962391
19077H14558,T*,01030,0.00031065612
19078H11085,V3,21640,0.0061998465
19079H11661,Q*,21640,0.007440041
19079H12203,V3,21640,0.0065243877
19079H13925,V3,21640,0.003542118
19079H14101,T*,21640,0.0033667774
19080CF6708,K#,M9999,0.026363712
19080H11335,V3,G2400,0.018119154
19082081416,X*,9COB0,0.0008430981
19084CT6827,K#,9COB0,0.00040854796
19085CE3294,V3,12390,0.00021152786
19085DC6096,V3,12390,0.00014808975
19086GB8381,V3,MCJ00,0.00036509332
19087DI7399,V3,01030,0.0015523451
19088CP9631,V3,9COB0,0.0014926028
19088CT3095,V3,12390,0.00015119843
19088CV8246,V3,12390,0.00029603386
19088DE2458,T*,M9999,0.00077432406
19090480752,K#,9COB0,0.000321626
19091BE4187,T*,9COB0,0.00048139616
19091R11280,V3,21640,0.0018777498
19092BH3595,V3,12390,0.0004972713
19092CS0805,V3,12390,0.0003676477
19092CY0427,V3,9COB0,0.0003501504
19092CY1210,V3,9COB0,0.00043790383
19092DC3270,V3,9COB0,0.00073486654
19092DQ7752,T*,M9999,0.00069793203
19092DS7763,V3,G2400,0.004455508
19092DS7765,V3,G2400,0.01496417
19092GB1090,V3,9COB0,0.0015761213
19092GE9269,V3,12390,0.0003704929
19092GE9359,T*,21640,0.0019495181
19092RB0012,K#,21640,0.004893568
19092RB0013,K#,21640,0.004893568
19092RB0014,K#,21640,0.0048843394
19092RB0015,K#,21640,0.004893568
19092RB0017,K#,21640,0.004893568
19092RB0018,K#,21640,0.004893568
19092RB0019,K#,21640,0.004893568
19092RB0024,K#,21640,0.0048843394
19093673860,V3,G2400,0.07596018
19093BS1085,V3,9COB0,0.0009149514
19093DK6724,V3,9COB0,0.0027538615
19093DK8630,V3,9COB0,0.00042010256
19093GA9824,V3,21640,0.0037135826
19093GA9825,V3,G2400,0.006824585
19093GA9826,V3,21640,0.0031438624
19093GA9966,V3,G2400,0.007286304
19093GA9999,V3,G2400,0.0032248762
19093MH2547,X*,9COB0,0.0005460818
19094BG2205,V3,M9999,0.004848648
19094BG2206,V3,M9999,0.0027641396
19094BQ1145,V3,G2400,0.50318927
19094CK3431,V3,9COB0,0.00080844795
19094CT0203,V3,12390,0.0004909189
19094CT0433,V3,12390,0.00028171157
19094CT0482,V3,M9999,0.0015003476
19094CV3503,V3,M9999,0.00017604059
19094CW7879,V3,9COB0,0.0011105171
19094DC6703,V3,9COB0,0.00034096203
19094DC7774,V3,M9999,0.0012730852
19094DI5541,V3,M9999,0.000728904
19094GB9563,V3,G2400,0.019574272
19094GB9568,K#,M9999,0.0019811105
19094GB9575,V3,21640,0.000497524
19094ME3873,X*,9COB0,0.00038981304
19095081025,X*,75010,0.0001312161
19095470093,X*,01030,0.00010449644
19095BG8015,V3,12390,0.00023807434
19095BG8128,V3,M9999,0.0016708251
19095BG8132,V3,M9999,0.0066670836
19095CJ3033,K#,M9999,0.011055851
19095CX4468,V3,9COB0,0.00084429234
19095CX7371,V3,M9999,0.0012784116
19095GA6885,V3,12390,0.00039102786
19095GA6886,V3,12390,0.00039396787
19095GA6916,K#,M9999,0.0017199558
19095H19269,V3,21640,0.03186918
19095H19666,K#,G2400,0.06405324
19095H30296,V3,G2400,0.6391618
19095H30298,V3,G2400,0.69587344
19095H30299,V3,G2400,0.4226005
19095H30445,V3,G2400,0.00040876184
19095H31615,V3,21640,0.0065664514
19095H31626,V3,21640,0.002320781
19095H31669,V3,9COB0,0.00024744676
19095H31670,V3,9COB0,0.0007517589
19095H31671,V3,9COB0,0.0007517589
19095H31672,V3,9COB0,0.0007517589
19095H31679,V3,21640,0.0021323743
19095H31680,V3,21640,0.0021323743
19095H31681,V3,21640,0.0021888013
19095H31706,V3,21640,0.0025707788
19095H31752,V3,G2400,0.011406482
19095H31774,V3,21640,0.0032209102
19095H31777,T*,21640,0.032487664
19095H31820,V3,G2400,0.008128367
19095H31821,V3,G2400,0.004124317
19095H31822,V3,G2400,0.008128367
19095H31830,V3,21640,0.004822096
19095H31831,V3,21640,0.0025382894
19095H31832,V3,G2400,0.0035004332
19095H31833,V3,G2400,0.008557004
19095H31860,V3,21640,0.002766325
19095H31880,V3,21640,0.002192895
19095H31890,V3,G2400,0.028814202
19095H31891,V3,G2400,0.0128486315
19095H31892,V3,G2400,0.018372927
19095H31893,V3,G2400,0.008007114
19095H31899,V3,21640,0.003607812
19095H31907,V3,21640,0.0072315824
19095H31916,V3,21640,0.0021690507
19095H31917,V3,21640,0.002252246
19095H31918,V3,21640,0.0020305484
19095H31919,V3,21640,0.002149703
19095H31920,V3,21640,0.0018958948
19095H31921,V3,21640,0.002103489
19095H31932,V3,21640,0.0051843124
19095H31933,V3,21640,0.0062620225
19095H31934,V3,21640,0.007545002
19095H32255,Q*,21640,0.0026904228
19095H32256,Q*,12390,0.000653392
19095H32401,V3,21640,0.0028321042
19095H32402,T*,21640,0.00270996
19095H32444,V3,21640,0.0028772522
19095H32445,V3,21640,0.0028467716
19095H32446,V3,21640,0.0028772522
19095H32447,V3,21640,0.0028321042
19095H32448,V3,21640,0.00676619
19095H32461,V3,21640,0.007167344
19095H32462,V3,21640,0.007167344
19095H32463,V3,21640,0.007167344
19095H32464,V3,21640,0.007167344
19095H32465,V3,21640,0.007167344
19095H32466,V3,21640,0.007167344
19095H32467,V3,21640,0.007545002
19095H32468,V3,21640,0.007167344
19095H32469,V3,21640,0.007082569
19095H32482,V3,21640,0.0061397823
19095H32598,T*,21640,0.002796223
19095H32599,T*,21640,0.002837694
19095H32603,V3,G2400,0.039458875
19095H32610,V3,21640,0.0028925173
19095H32616,V3,21640,0.0067652445
19095H32617,V3,21640,0.0067652445
19095H32619,V3,21640,0.006415249
19095H32621,V3,21640,0.0026546258
19095H32622,V3,21640,0.0026546258
19095H35211,V3,21640,0.007757302
19095H35242,V3,G2400,0.15362477
19095H35244,V3,G2400,0.6534099
19095H35246,V3,G2400,0.41133323
19095H35248,V3,G2400,0.41133323
19095H35273,V3,21640,0.0051294393
19095H35315,V3,21640,0.0051294393
19095H36000,V3,G2400,0.031436265
19095H36002,V3,21640,0.006904168
19095H36011,V3,G2400,0.013677681
19095H36012,V3,21640,0.006925409
19095H36014,V3,21640,0.006900923
19095H36256,V3,01030,0.00028007582
19095H36261,V3,01030,0.0002750215
19095H36262,V3,01030,0.00027287015
19095H36263,V3,21640,0.00037064127
19095H36296,V3,21640,0.004203956
19095H36306,V3,21640,0.0026546258
19095H36307,V3,21640,0.0022961819
19095H36308,V3,21640,0.0026546258
19095H36356,V3,21640,0.006810924
19095H36371,V3,21640,0.0053782915
19095H36372,V3,21640,0.0053782915
19095H36401,V3,21640,0.0034416115
19095H36423,V3,21640,0.0025325816
19095H36461,V3,21640,0.0030666895
19095H36466,V3,G2400,0.004348838
19095H36481,V3,21640,0.00024362904
19095H36504,V3,21640,0.0071404898
19095H36505,V3,21640,0.007545002
19095H36519,V3,21640,0.00262434
19095H36522,V3,9COB0,0.0009803963
19095H36532,V3,21640,0.00018803573
19095H36533,V3,21640,0.00018803573
19095H36534,V3,21640,0.00018803573
19095H36535,V3,21640,0.00030325487
19095H36536,V3,21640,0.00030325487
19095H36537,V3,21640,0.00018803573
19095H36538,V3,21640,0.00018803573
19095H36637,V3,G2400,0.006619985
19095H36638,V3,G2400,0.006619985
19095H36639,V3,G2400,0.006619985
19095H36640,V3,G2400,0.01787991
19095H36641,V3,G2400,0.006619985
19095H36642,V3,G2400,0.006619985
19095H36643,V3,G2400,0.0088648675
19095H36644,V3,G2400,0.006619985
19095H36645,V3,G2400,0.008873729
19095H36646,V3,G2400,0.006619985
19095H36696,V3,12390,0.00039179873
19095H36701,V3,21640,0.0037173955
19095H36726,V3,21640,0.0027871272
19095H36740,V3,21640,0.0035568345
19095H36741,V3,21640,0.0032736112
19095H36742,V3,21640,0.0026830544
19095H36743,V3,21640,0.0032736112
19095H36744,V3,21640,0.0032736112
19095H36745,V3,21640,0.0026830544
19095H37084,V3,01030,0.00018997681
19095H37085,V3,01030,0.00017983618
19095H37701,V3,G2400,0.052422494
19095H37888,V3,21640,0.0050214403
19095H37897,V3,21640,0.00072430755
19095H37920,V3,G2400,0.0028835011
19095H37921,V3,G2400,0.014688458
19095H37922,V3,21640,0.013123773
19095H38069,Q*,21640,0.0058036377
19095H38676,V3,G2400,0.025643999
19095H38677,V3,G2400,0.042487457
19095H39327,Q*,21640,0.0006626371
19095H39330,Q*,21640,0.006304636
19095H39333,K#,21640,0.008860808
19095LM0293,V3,12390,0.00046676418
